"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"9601","Native",1,38,"wrap_up","fp","wrap_up fp",6,0,137,137,"Unambiguous","Consistent"
"9603","Native",1,39,"wrap_up","fp","wrap_up fp",7,0,343,343,"Ambiguous","Inconsistent"
"9605","Native",1,26,"wrap_up","fp","wrap_up fp",6,0,503,503,"Unambiguous","Consistent"
"9607","Native",1,34,"wrap_up","fp","wrap_up fp",6,0,377,377,"Unambiguous","Consistent"
"9609","Native",1,46,"wrap_up","fp","wrap_up fp",6,0,284,284,"Unambiguous","Consistent"
"9611","Native",1,29,"wrap_up","fp","wrap_up fp",5,0,424,424,"Ambiguous","Consistent"
"9613","Native",1,36,"wrap_up","fp","wrap_up fp",8,0,339,339,"Unambiguous","Inconsistent"
"9615","Native",1,30,"wrap_up","fp","wrap_up fp",6,0,542,542,"Unambiguous","Consistent"
"9617","Native",1,40,"wrap_up","fp","wrap_up fp",8,0,186,186,"Unambiguous","Inconsistent"
"9619","Native",1,33,"wrap_up","fp","wrap_up fp",5,0,196,196,"Ambiguous","Consistent"
"9621","Native",1,43,"wrap_up","fp","wrap_up fp",7,0,287,287,"Ambiguous","Inconsistent"
"9623","Native",1,28,"wrap_up","fp","wrap_up fp",8,0,185,185,"Unambiguous","Inconsistent"
"9625","Native",1,31,"wrap_up","fp","wrap_up fp",7,0,311,311,"Ambiguous","Inconsistent"
"9627","Native",1,45,"wrap_up","fp","wrap_up fp",5,0,253,253,"Ambiguous","Consistent"
"9629","Native",1,25,"wrap_up","fp","wrap_up fp",5,0,191,191,"Ambiguous","Consistent"
"9631","Native",1,41,"wrap_up","fp","wrap_up fp",5,0,1171,1171,"Ambiguous","Consistent"
"9633","Native",1,42,"wrap_up","fp","wrap_up fp",6,0,219,219,"Unambiguous","Consistent"
"9635","Native",1,37,"wrap_up","fp","wrap_up fp",5,0,949,949,"Ambiguous","Consistent"
"9637","Native",1,32,"wrap_up","fp","wrap_up fp",8,0,323,323,"Unambiguous","Inconsistent"
"9639","Native",1,48,"wrap_up","fp","wrap_up fp",8,0,406,406,"Unambiguous","Inconsistent"
"9641","Native",1,47,"wrap_up","fp","wrap_up fp",7,0,178,178,"Ambiguous","Inconsistent"
"9643","Native",1,44,"wrap_up","fp","wrap_up fp",8,0,423,423,"Unambiguous","Inconsistent"
"9645","Native",1,27,"wrap_up","fp","wrap_up fp",7,0,211,211,"Ambiguous","Inconsistent"
"9647","Native",1,35,"wrap_up","fp","wrap_up fp",7,1,0,NA,"Ambiguous","Inconsistent"
"9649","Native",2,46,"wrap_up","fp","wrap_up fp",7,1,0,NA,"Ambiguous","Inconsistent"
"9651","Native",2,25,"wrap_up","fp","wrap_up fp",6,0,154,154,"Unambiguous","Consistent"
"9653","Native",2,39,"wrap_up","fp","wrap_up fp",8,0,163,163,"Unambiguous","Inconsistent"
"9655","Native",2,38,"wrap_up","fp","wrap_up fp",7,1,0,NA,"Ambiguous","Inconsistent"
"9657","Native",2,30,"wrap_up","fp","wrap_up fp",7,0,183,183,"Ambiguous","Inconsistent"
"9659","Native",2,27,"wrap_up","fp","wrap_up fp",8,0,197,197,"Unambiguous","Inconsistent"
"9661","Native",2,29,"wrap_up","fp","wrap_up fp",6,0,209,209,"Unambiguous","Consistent"
"9663","Native",2,33,"wrap_up","fp","wrap_up fp",6,1,0,NA,"Unambiguous","Consistent"
"9665","Native",2,32,"wrap_up","fp","wrap_up fp",5,0,128,128,"Ambiguous","Consistent"
"9667","Native",2,43,"wrap_up","fp","wrap_up fp",8,0,142,142,"Unambiguous","Inconsistent"
"9669","Native",2,45,"wrap_up","fp","wrap_up fp",6,1,0,NA,"Unambiguous","Consistent"
"9671","Native",2,48,"wrap_up","fp","wrap_up fp",5,0,195,195,"Ambiguous","Consistent"
"9673","Native",2,47,"wrap_up","fp","wrap_up fp",8,0,275,275,"Unambiguous","Inconsistent"
"9675","Native",2,31,"wrap_up","fp","wrap_up fp",8,1,0,NA,"Unambiguous","Inconsistent"
"9677","Native",2,26,"wrap_up","fp","wrap_up fp",7,0,112,112,"Ambiguous","Inconsistent"
"9679","Native",2,42,"wrap_up","fp","wrap_up fp",7,0,97,97,"Ambiguous","Inconsistent"
"9681","Native",2,36,"wrap_up","fp","wrap_up fp",5,0,352,352,"Ambiguous","Consistent"
"9683","Native",2,35,"wrap_up","fp","wrap_up fp",8,1,0,NA,"Unambiguous","Inconsistent"
"9685","Native",2,44,"wrap_up","fp","wrap_up fp",5,0,153,153,"Ambiguous","Consistent"
"9687","Native",2,41,"wrap_up","fp","wrap_up fp",6,0,260,260,"Unambiguous","Consistent"
"9689","Native",2,37,"wrap_up","fp","wrap_up fp",6,0,793,793,"Unambiguous","Consistent"
"9691","Native",2,40,"wrap_up","fp","wrap_up fp",5,0,207,207,"Ambiguous","Consistent"
"9693","Native",2,28,"wrap_up","fp","wrap_up fp",5,0,194,194,"Ambiguous","Consistent"
"9695","Native",2,34,"wrap_up","fp","wrap_up fp",7,1,0,NA,"Ambiguous","Inconsistent"
"9698","Native",3,34,"wrap_up","fp","wrap_up fp",8,0,620,620,"Unambiguous","Inconsistent"
"9700","Native",3,30,"wrap_up","fp","wrap_up fp",8,0,544,544,"Unambiguous","Inconsistent"
"9702","Native",3,38,"wrap_up","fp","wrap_up fp",8,0,360,360,"Unambiguous","Inconsistent"
"9704","Native",3,43,"wrap_up","fp","wrap_up fp",5,0,337,337,"Ambiguous","Consistent"
"9706","Native",3,47,"wrap_up","fp","wrap_up fp",5,0,406,406,"Ambiguous","Consistent"
"9708","Native",3,25,"wrap_up","fp","wrap_up fp",7,0,529,529,"Ambiguous","Inconsistent"
"9710","Native",3,37,"wrap_up","fp","wrap_up fp",7,0,537,537,"Ambiguous","Inconsistent"
"9712","Native",3,40,"wrap_up","fp","wrap_up fp",6,0,539,539,"Unambiguous","Consistent"
"9714","Native",3,42,"wrap_up","fp","wrap_up fp",8,0,305,305,"Unambiguous","Inconsistent"
"9716","Native",3,33,"wrap_up","fp","wrap_up fp",7,0,779,779,"Ambiguous","Inconsistent"
"9718","Native",3,39,"wrap_up","fp","wrap_up fp",5,0,405,405,"Ambiguous","Consistent"
"9720","Native",3,41,"wrap_up","fp","wrap_up fp",7,0,317,317,"Ambiguous","Inconsistent"
"9722","Native",3,27,"wrap_up","fp","wrap_up fp",5,0,259,259,"Ambiguous","Consistent"
"9724","Native",3,29,"wrap_up","fp","wrap_up fp",7,0,243,243,"Ambiguous","Inconsistent"
"9726","Native",3,46,"wrap_up","fp","wrap_up fp",8,0,258,258,"Unambiguous","Inconsistent"
"9728","Native",3,28,"wrap_up","fp","wrap_up fp",6,0,192,192,"Unambiguous","Consistent"
"9730","Native",3,35,"wrap_up","fp","wrap_up fp",5,0,220,220,"Ambiguous","Consistent"
"9732","Native",3,45,"wrap_up","fp","wrap_up fp",7,0,455,455,"Ambiguous","Inconsistent"
"9734","Native",3,32,"wrap_up","fp","wrap_up fp",6,0,181,181,"Unambiguous","Consistent"
"9736","Native",3,26,"wrap_up","fp","wrap_up fp",8,0,333,333,"Unambiguous","Inconsistent"
"9738","Native",3,36,"wrap_up","fp","wrap_up fp",6,0,1047,1047,"Unambiguous","Consistent"
"9740","Native",3,31,"wrap_up","fp","wrap_up fp",5,0,173,173,"Ambiguous","Consistent"
"9742","Native",3,48,"wrap_up","fp","wrap_up fp",6,0,312,312,"Unambiguous","Consistent"
"9744","Native",3,44,"wrap_up","fp","wrap_up fp",6,0,753,753,"Unambiguous","Consistent"
"9746","Native",4,43,"wrap_up","fp","wrap_up fp",6,0,177,177,"Unambiguous","Consistent"
