"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"2199","Native",6,6,"spillover1","fp","spillover1 fp",3,0,144,144,"Unambiguous","Match"
"2201","Native",6,4,"spillover1","fp","spillover1 fp",1,0,143,143,"Ambiguous","Match"
"2203","Native",6,20,"spillover1","fp","spillover1 fp",1,0,167,167,"Ambiguous","Match"
"2205","Native",6,10,"spillover1","fp","spillover1 fp",3,1,0,NA,"Unambiguous","Match"
"2207","Native",6,18,"spillover1","fp","spillover1 fp",3,0,227,227,"Unambiguous","Match"
"2210","Native",7,16,"spillover1","fp","spillover1 fp",2,0,209,209,"Ambiguous","Mismatch"
"2212","Native",7,14,"spillover1","fp","spillover1 fp",4,0,376,376,"Unambiguous","Mismatch"
"2214","Native",7,12,"spillover1","fp","spillover1 fp",2,0,302,302,"Ambiguous","Mismatch"
"2216","Native",7,20,"spillover1","fp","spillover1 fp",2,0,548,548,"Ambiguous","Mismatch"
"2218","Native",7,10,"spillover1","fp","spillover1 fp",4,0,158,158,"Unambiguous","Mismatch"
"2220","Native",7,24,"spillover1","fp","spillover1 fp",2,0,505,505,"Ambiguous","Mismatch"
"2222","Native",7,22,"spillover1","fp","spillover1 fp",4,0,510,510,"Unambiguous","Mismatch"
"2224","Native",7,23,"spillover1","fp","spillover1 fp",1,0,402,402,"Ambiguous","Match"
"2226","Native",7,18,"spillover1","fp","spillover1 fp",4,0,163,163,"Unambiguous","Mismatch"
"2228","Native",7,8,"spillover1","fp","spillover1 fp",2,0,225,225,"Ambiguous","Mismatch"
"2230","Native",7,1,"spillover1","fp","spillover1 fp",3,0,130,130,"Unambiguous","Match"
"2232","Native",7,2,"spillover1","fp","spillover1 fp",4,0,544,544,"Unambiguous","Mismatch"
"2234","Native",7,13,"spillover1","fp","spillover1 fp",3,0,159,159,"Unambiguous","Match"
"2236","Native",7,11,"spillover1","fp","spillover1 fp",1,0,171,171,"Ambiguous","Match"
"2238","Native",7,5,"spillover1","fp","spillover1 fp",3,0,324,324,"Unambiguous","Match"
"2240","Native",7,3,"spillover1","fp","spillover1 fp",1,0,119,119,"Ambiguous","Match"
"2242","Native",7,19,"spillover1","fp","spillover1 fp",1,0,410,410,"Ambiguous","Match"
"2244","Native",7,7,"spillover1","fp","spillover1 fp",1,0,138,138,"Ambiguous","Match"
"2246","Native",7,15,"spillover1","fp","spillover1 fp",1,0,153,153,"Ambiguous","Match"
"2248","Native",7,4,"spillover1","fp","spillover1 fp",2,0,211,211,"Ambiguous","Mismatch"
"2250","Native",7,17,"spillover1","fp","spillover1 fp",3,0,313,313,"Unambiguous","Match"
"2252","Native",7,21,"spillover1","fp","spillover1 fp",3,0,205,205,"Unambiguous","Match"
"2254","Native",7,6,"spillover1","fp","spillover1 fp",4,0,160,160,"Unambiguous","Mismatch"
"2256","Native",7,9,"spillover1","fp","spillover1 fp",3,0,302,302,"Unambiguous","Match"
"2257","Native",8,11,"spillover1","fp","spillover1 fp",2,0,242,242,"Ambiguous","Mismatch"
"2259","Native",8,17,"spillover1","fp","spillover1 fp",4,0,221,221,"Unambiguous","Mismatch"
"2261","Native",8,2,"spillover1","fp","spillover1 fp",1,0,321,321,"Ambiguous","Match"
"2263","Native",8,18,"spillover1","fp","spillover1 fp",1,0,246,246,"Ambiguous","Match"
"2265","Native",8,14,"spillover1","fp","spillover1 fp",1,0,245,245,"Ambiguous","Match"
"2267","Native",8,4,"spillover1","fp","spillover1 fp",3,0,276,276,"Unambiguous","Match"
"2269","Native",8,23,"spillover1","fp","spillover1 fp",2,0,217,217,"Ambiguous","Mismatch"
"2271","Native",8,21,"spillover1","fp","spillover1 fp",4,0,312,312,"Unambiguous","Mismatch"
"2273","Native",8,5,"spillover1","fp","spillover1 fp",4,0,509,509,"Unambiguous","Mismatch"
"2275","Native",8,1,"spillover1","fp","spillover1 fp",4,0,206,206,"Unambiguous","Mismatch"
"2277","Native",8,6,"spillover1","fp","spillover1 fp",1,0,380,380,"Ambiguous","Match"
"2279","Native",8,7,"spillover1","fp","spillover1 fp",2,0,410,410,"Ambiguous","Mismatch"
"2281","Native",8,12,"spillover1","fp","spillover1 fp",3,0,233,233,"Unambiguous","Match"
"2283","Native",8,10,"spillover1","fp","spillover1 fp",1,0,285,285,"Ambiguous","Match"
"2285","Native",8,16,"spillover1","fp","spillover1 fp",3,0,214,214,"Unambiguous","Match"
"2287","Native",8,8,"spillover1","fp","spillover1 fp",3,0,336,336,"Unambiguous","Match"
"2289","Native",8,19,"spillover1","fp","spillover1 fp",2,0,542,542,"Ambiguous","Mismatch"
"2291","Native",8,15,"spillover1","fp","spillover1 fp",2,0,220,220,"Ambiguous","Mismatch"
"2293","Native",8,22,"spillover1","fp","spillover1 fp",1,0,182,182,"Ambiguous","Match"
"2295","Native",8,9,"spillover1","fp","spillover1 fp",4,0,207,207,"Unambiguous","Mismatch"
"2297","Native",8,24,"spillover1","fp","spillover1 fp",3,0,230,230,"Unambiguous","Match"
"2299","Native",8,13,"spillover1","fp","spillover1 fp",4,0,268,268,"Unambiguous","Mismatch"
"2301","Native",8,3,"spillover1","fp","spillover1 fp",2,0,128,128,"Ambiguous","Mismatch"
"2303","Native",8,20,"spillover1","fp","spillover1 fp",3,0,210,210,"Unambiguous","Match"
"2306","Native",9,9,"spillover1","fp","spillover1 fp",1,0,388,388,"Ambiguous","Match"
"2308","Native",9,3,"spillover1","fp","spillover1 fp",3,0,136,136,"Unambiguous","Match"
"2310","Native",9,5,"spillover1","fp","spillover1 fp",1,0,174,174,"Ambiguous","Match"
"2312","Native",9,22,"spillover1","fp","spillover1 fp",2,0,190,190,"Ambiguous","Mismatch"
"2314","Native",9,2,"spillover1","fp","spillover1 fp",2,0,138,138,"Ambiguous","Mismatch"
"2316","Native",9,7,"spillover1","fp","spillover1 fp",3,0,362,362,"Unambiguous","Match"
"2318","Native",9,6,"spillover1","fp","spillover1 fp",2,0,203,203,"Ambiguous","Mismatch"
"2320","Native",9,13,"spillover1","fp","spillover1 fp",1,0,235,235,"Ambiguous","Match"
"2322","Native",9,24,"spillover1","fp","spillover1 fp",4,0,177,177,"Unambiguous","Mismatch"
"2324","Native",9,14,"spillover1","fp","spillover1 fp",2,0,183,183,"Ambiguous","Mismatch"
"2326","Native",9,12,"spillover1","fp","spillover1 fp",4,0,483,483,"Unambiguous","Mismatch"
"2328","Native",9,20,"spillover1","fp","spillover1 fp",4,0,183,183,"Unambiguous","Mismatch"
"2330","Native",9,4,"spillover1","fp","spillover1 fp",4,0,332,332,"Unambiguous","Mismatch"
"2332","Native",9,23,"spillover1","fp","spillover1 fp",3,0,192,192,"Unambiguous","Match"
"2334","Native",9,10,"spillover1","fp","spillover1 fp",2,0,394,394,"Ambiguous","Mismatch"
"2336","Native",9,1,"spillover1","fp","spillover1 fp",1,0,354,354,"Ambiguous","Match"
"2338","Native",9,16,"spillover1","fp","spillover1 fp",4,0,176,176,"Unambiguous","Mismatch"
"2340","Native",9,18,"spillover1","fp","spillover1 fp",2,0,207,207,"Ambiguous","Mismatch"
"2342","Native",9,21,"spillover1","fp","spillover1 fp",1,1,0,NA,"Ambiguous","Match"
"2344","Native",9,15,"spillover1","fp","spillover1 fp",3,0,227,227,"Unambiguous","Match"
"2346","Native",9,17,"spillover1","fp","spillover1 fp",1,0,160,160,"Ambiguous","Match"
"2348","Native",9,11,"spillover1","fp","spillover1 fp",3,0,243,243,"Unambiguous","Match"
"2350","Native",9,19,"spillover1","fp","spillover1 fp",3,0,160,160,"Unambiguous","Match"
"2352","Native",9,8,"spillover1","fp","spillover1 fp",4,0,211,211,"Unambiguous","Mismatch"
"2354","Native",10,13,"spillover1","fp","spillover1 fp",2,0,257,257,"Ambiguous","Mismatch"
"2356","Native",10,3,"spillover1","fp","spillover1 fp",4,0,183,183,"Unambiguous","Mismatch"
"2358","Native",10,9,"spillover1","fp","spillover1 fp",2,0,275,275,"Ambiguous","Mismatch"
"2360","Native",10,20,"spillover1","fp","spillover1 fp",1,0,509,509,"Ambiguous","Match"
"2362","Native",10,1,"spillover1","fp","spillover1 fp",2,0,371,371,"Ambiguous","Mismatch"
"2364","Native",10,5,"spillover1","fp","spillover1 fp",2,0,235,235,"Ambiguous","Mismatch"
"2366","Native",10,6,"spillover1","fp","spillover1 fp",3,0,416,416,"Unambiguous","Match"
"2368","Native",10,4,"spillover1","fp","spillover1 fp",1,0,270,270,"Ambiguous","Match"
"2370","Native",10,23,"spillover1","fp","spillover1 fp",4,0,746,746,"Unambiguous","Mismatch"
"2372","Native",10,17,"spillover1","fp","spillover1 fp",2,0,199,199,"Ambiguous","Mismatch"
"2374","Native",10,2,"spillover1","fp","spillover1 fp",3,0,217,217,"Unambiguous","Match"
"2376","Native",10,11,"spillover1","fp","spillover1 fp",4,0,165,165,"Unambiguous","Mismatch"
"2378","Native",10,16,"spillover1","fp","spillover1 fp",1,0,398,398,"Ambiguous","Match"
"2380","Native",10,15,"spillover1","fp","spillover1 fp",4,0,152,152,"Unambiguous","Mismatch"
"2382","Native",10,21,"spillover1","fp","spillover1 fp",2,0,121,121,"Ambiguous","Mismatch"
"2384","Native",10,18,"spillover1","fp","spillover1 fp",3,0,241,241,"Unambiguous","Match"
"2386","Native",10,10,"spillover1","fp","spillover1 fp",3,0,166,166,"Unambiguous","Match"
"2388","Native",10,22,"spillover1","fp","spillover1 fp",3,0,256,256,"Unambiguous","Match"
"2390","Native",10,14,"spillover1","fp","spillover1 fp",3,0,206,206,"Unambiguous","Match"
"2392","Native",10,12,"spillover1","fp","spillover1 fp",1,0,245,245,"Ambiguous","Match"
"2394","Native",10,8,"spillover1","fp","spillover1 fp",1,0,232,232,"Ambiguous","Match"
"2396","Native",10,19,"spillover1","fp","spillover1 fp",4,0,214,214,"Unambiguous","Mismatch"
"2398","Native",10,24,"spillover1","fp","spillover1 fp",1,0,153,153,"Ambiguous","Match"
"2400","Native",10,7,"spillover1","fp","spillover1 fp",4,0,224,224,"Unambiguous","Mismatch"
"2402","Native",11,6,"spillover1","fp","spillover1 fp",4,0,364,364,"Unambiguous","Mismatch"
"2404","Native",11,14,"spillover1","fp","spillover1 fp",4,0,406,406,"Unambiguous","Mismatch"
"2406","Native",11,15,"spillover1","fp","spillover1 fp",1,0,278,278,"Ambiguous","Match"
"2408","Native",11,18,"spillover1","fp","spillover1 fp",4,0,288,288,"Unambiguous","Mismatch"
"2410","Native",11,20,"spillover1","fp","spillover1 fp",2,0,260,260,"Ambiguous","Mismatch"
"2412","Native",11,13,"spillover1","fp","spillover1 fp",3,0,254,254,"Unambiguous","Match"
"2414","Native",11,8,"spillover1","fp","spillover1 fp",2,0,400,400,"Ambiguous","Mismatch"
"2416","Native",11,9,"spillover1","fp","spillover1 fp",3,0,348,348,"Unambiguous","Match"
"2418","Native",11,19,"spillover1","fp","spillover1 fp",1,0,426,426,"Ambiguous","Match"
"2420","Native",11,24,"spillover1","fp","spillover1 fp",2,0,404,404,"Ambiguous","Mismatch"
"2422","Native",11,2,"spillover1","fp","spillover1 fp",4,0,288,288,"Unambiguous","Mismatch"
"2424","Native",11,10,"spillover1","fp","spillover1 fp",4,0,130,130,"Unambiguous","Mismatch"
"2426","Native",11,23,"spillover1","fp","spillover1 fp",1,0,322,322,"Ambiguous","Match"
"2428","Native",11,12,"spillover1","fp","spillover1 fp",2,0,596,596,"Ambiguous","Mismatch"
"2430","Native",11,21,"spillover1","fp","spillover1 fp",3,0,674,674,"Unambiguous","Match"
"2432","Native",11,16,"spillover1","fp","spillover1 fp",2,0,332,332,"Ambiguous","Mismatch"
"2434","Native",11,7,"spillover1","fp","spillover1 fp",1,0,214,214,"Ambiguous","Match"
"2436","Native",11,5,"spillover1","fp","spillover1 fp",3,0,396,396,"Unambiguous","Match"
"2438","Native",11,3,"spillover1","fp","spillover1 fp",1,0,798,798,"Ambiguous","Match"
"2440","Native",11,1,"spillover1","fp","spillover1 fp",3,0,316,316,"Unambiguous","Match"
"2442","Native",11,4,"spillover1","fp","spillover1 fp",2,0,950,950,"Ambiguous","Mismatch"
"2444","Native",11,17,"spillover1","fp","spillover1 fp",3,0,700,700,"Unambiguous","Match"
"2446","Native",11,11,"spillover1","fp","spillover1 fp",1,0,166,166,"Ambiguous","Match"
"2448","Native",11,22,"spillover1","fp","spillover1 fp",4,0,106,106,"Unambiguous","Mismatch"
"2450","Native",12,21,"spillover1","fp","spillover1 fp",2,0,660,660,"Ambiguous","Mismatch"
"2452","Native",12,17,"spillover1","fp","spillover1 fp",2,0,415,415,"Ambiguous","Mismatch"
"2454","Native",12,6,"spillover1","fp","spillover1 fp",3,0,163,163,"Unambiguous","Match"
"2456","Native",12,10,"spillover1","fp","spillover1 fp",3,0,183,183,"Unambiguous","Match"
"2458","Native",12,18,"spillover1","fp","spillover1 fp",3,0,323,323,"Unambiguous","Match"
"2460","Native",12,16,"spillover1","fp","spillover1 fp",1,0,258,258,"Ambiguous","Match"
"2462","Native",12,15,"spillover1","fp","spillover1 fp",4,0,432,432,"Unambiguous","Mismatch"
"2464","Native",12,1,"spillover1","fp","spillover1 fp",2,0,253,253,"Ambiguous","Mismatch"
"2466","Native",12,9,"spillover1","fp","spillover1 fp",2,0,370,370,"Ambiguous","Mismatch"
"2468","Native",12,11,"spillover1","fp","spillover1 fp",4,0,190,190,"Unambiguous","Mismatch"
"2470","Native",12,8,"spillover1","fp","spillover1 fp",1,0,359,359,"Ambiguous","Match"
"2472","Native",12,23,"spillover1","fp","spillover1 fp",4,0,292,292,"Unambiguous","Mismatch"
"2474","Native",12,5,"spillover1","fp","spillover1 fp",2,0,228,228,"Ambiguous","Mismatch"
"2476","Native",12,2,"spillover1","fp","spillover1 fp",3,0,221,221,"Unambiguous","Match"
"2478","Native",12,4,"spillover1","fp","spillover1 fp",1,0,156,156,"Ambiguous","Match"
"2480","Native",12,19,"spillover1","fp","spillover1 fp",4,0,484,484,"Unambiguous","Mismatch"
